image_id,sun_azimuth_angle,label
train_01763.png,148.08,1
train_01764.png,285.56,1
train_01765.png,299.57,0
train_01766.png,43.94,1
train_01767.png,55.03,0
train_01768.png,298.27,1
train_01769.png,287.39,0
train_01770.png,358.04,0
train_01771.png,288.91,1
train_01772.png,334.37,0
train_01773.png,340.98,0
train_01774.png,228.57,1
train_01775.png,119.3,1
train_01776.png,130.04,1
train_01777.png,333.76,0
train_01778.png,16.04,1
train_01779.png,69.9,1
train_01780.png,354.55,1
train_01781.png,82.8,1
train_01782.png,155.68,0
train_01783.png,92.79,1
train_01784.png,103.2,1
train_01785.png,271.84,1
train_01786.png,303.05,0
train_01787.png,212.2,1
train_01788.png,291.74,1
train_01789.png,147.43,1
train_01790.png,133.57,0
train_01791.png,306.29,1
train_01792.png,349.16,0
train_01793.png,341.66,0
train_01794.png,307.2,0
train_01795.png,167.49,1
train_01796.png,338.59,0
train_01797.png,67.34,1
train_01798.png,273.74,0
train_01799.png,90.96,1
train_01800.png,284.35,0
train_01801.png,339.49,0
train_01802.png,316.56,1
train_01803.png,113.88,1
train_01804.png,327.32,0
train_01805.png,68.13,1
train_01806.png,312.88,0
train_01807.png,253.76,1
train_01808.png,291.03,0
train_01809.png,256.69,1
train_01810.png,299.7,1
train_01811.png,112.53,1
train_01812.png,250.85,1
train_01813.png,179.49,1
train_01814.png,289.14,0
train_01815.png,306.11,0
train_01816.png,301.62,0
train_01817.png,15.96,1
train_01818.png,317.98,0
train_01819.png,291.37,0
train_01820.png,81.18,1
train_01821.png,204.24,1
train_01822.png,315.75,0
train_01823.png,320.7,0
train_01824.png,348.0,0
train_01825.png,323.07,0
train_01826.png,297.91,0
train_01827.png,314.9,1
train_01828.png,348.96,0
train_01829.png,354.54,0
train_01830.png,335.56,0
train_01831.png,301.3,1
train_01832.png,106.01,1
train_01833.png,295.45,0
train_01834.png,167.43,1
train_01835.png,306.54,0
train_01836.png,311.77,0
train_01837.png,291.45,1
train_01838.png,194.86,0
train_01839.png,193.85,1
train_01840.png,324.1,1
train_01841.png,141.17,1
train_01842.png,81.34,1
train_01843.png,289.57,0
train_01844.png,35.44,1
train_01845.png,125.65,1
train_01846.png,234.48,1
train_01847.png,252.58,1
train_01848.png,218.88,1
train_01849.png,174.96,1
train_01850.png,128.51,1
train_01851.png,296.31,1
train_01852.png,339.66,1
train_01853.png,180.37,1
train_01854.png,40.98,0
train_01855.png,302.71,0
train_01856.png,212.03,1
train_01857.png,37.19,1
train_01858.png,106.62,1
train_01859.png,335.42,0
train_01860.png,327.68,1
train_01861.png,38.3,1
train_01862.png,29.68,1
train_01863.png,145.63,1
train_01864.png,348.99,0
train_01865.png,341.98,1
train_01866.png,102.86,1
train_01867.png,285.16,1
train_01868.png,299.8,0
train_01869.png,92.58,1
train_01870.png,261.09,0
train_01871.png,21.09,1
train_01872.png,328.76,0
train_01873.png,275.87,0
train_01874.png,97.9,0
train_01875.png,170.09,1
train_01876.png,212.91,1
train_01877.png,317.67,0
train_01878.png,255.01,0
train_01879.png,343.03,1
train_01880.png,23.42,1
train_01881.png,188.28,1
train_01882.png,273.5,1
train_01883.png,52.87,1
train_01884.png,355.15,0
train_01885.png,314.52,0
train_01886.png,340.27,1
train_01887.png,40.16,1
train_01888.png,308.05,0
train_01889.png,299.02,0
train_01890.png,254.01,1
train_01891.png,258.7,0
train_01892.png,310.8,0
train_01893.png,294.43,1
train_01894.png,144.44,1
train_01895.png,195.36,1
train_01896.png,131.71,1
train_01897.png,99.6,1
train_01898.png,219.09,0
train_01899.png,317.51,1
train_01900.png,103.98,1
train_01901.png,339.73,0
train_01902.png,71.95,1
train_01903.png,88.31,1
train_01904.png,169.69,1
train_01905.png,267.8,1
train_01906.png,245.95,1
train_01907.png,249.65,1
train_01908.png,291.55,0
train_01909.png,95.24,1
train_01910.png,185.38,1
train_01911.png,218.91,1
train_01912.png,271.17,1
train_01913.png,310.31,1
train_01914.png,202.93,1
train_01915.png,320.44,1
train_01916.png,137.22,1
train_01917.png,8.04,1
train_01918.png,129.0,1
train_01919.png,324.7,0
train_01920.png,165.98,1
train_01921.png,298.86,1
train_01922.png,189.86,1
train_01923.png,291.51,1
train_01924.png,279.5,1
train_01925.png,110.4,1
train_01926.png,56.34,1
train_01927.png,326.21,0
train_01928.png,310.33,0
train_01929.png,46.03,1
train_01930.png,250.04,1
train_01931.png,320.59,0
train_01932.png,108.23,1
train_01933.png,327.33,0
train_01934.png,57.7,1
train_01935.png,44.0,1
train_01936.png,320.44,1
train_01937.png,270.65,0
train_01938.png,306.05,0
train_01939.png,331.06,1
train_01940.png,326.72,0
train_01941.png,304.47,0
train_01942.png,66.66,1
train_01943.png,297.16,0
train_01944.png,347.7,0
train_01945.png,87.64,1
train_01946.png,338.48,0
train_01947.png,347.78,0
train_01948.png,177.55,1
train_01949.png,303.72,1
train_01950.png,328.41,0
train_01951.png,279.8,1
train_01952.png,181.66,1
train_01953.png,279.98,0
train_01954.png,285.37,0
train_01955.png,322.21,0
train_01956.png,105.0,1
train_01957.png,204.42,1
train_01958.png,158.07,1
train_01959.png,281.85,0
train_01960.png,168.12,1
train_01961.png,264.94,0
train_01962.png,292.3,0
train_01963.png,341.63,0
train_01964.png,258.05,1
train_01965.png,66.12,1
train_01966.png,305.99,1
train_01967.png,1.35,1
train_01968.png,71.32,1
train_01969.png,259.32,1
train_01970.png,305.14,1
train_01971.png,202.57,1
train_01972.png,50.5,1
train_01973.png,106.95,1
train_01974.png,175.66,1
train_01975.png,205.29,1
train_01976.png,270.86,0
train_01977.png,214.58,0
train_01978.png,293.32,1
train_01979.png,37.47,1
train_01980.png,108.64,1
train_01981.png,307.74,1
train_01982.png,319.16,1
train_01983.png,143.51,1
train_01984.png,13.05,1
train_01985.png,309.36,0
train_01986.png,297.44,0
train_01987.png,319.07,1
train_01988.png,296.15,0
train_01989.png,169.64,1
train_01990.png,177.43,0
train_01991.png,121.7,1
train_01992.png,293.67,0
train_01993.png,1.54,1
train_01994.png,301.32,1
train_01995.png,184.53,1
train_01996.png,328.39,0
train_01997.png,357.0,0
train_01998.png,268.76,1
train_01999.png,343.64,0
train_02000.png,91.88,1
train_02001.png,306.46,1
train_02002.png,281.43,1
train_02003.png,240.21,1
train_02004.png,285.02,1
train_02005.png,14.09,1
train_02006.png,303.2,1
train_02007.png,214.38,1
train_02008.png,112.22,0
train_02009.png,36.54,1
train_02010.png,17.47,1
train_02011.png,349.01,0
train_02012.png,185.11,1
train_02013.png,265.88,1
train_02014.png,317.42,0
train_02015.png,276.3,1
train_02016.png,30.66,1
train_02017.png,167.75,1
train_02018.png,1.22,1
train_02019.png,143.24,1
train_02020.png,86.1,1
train_02021.png,283.09,1
train_02022.png,312.63,0
train_02023.png,333.43,0
train_02024.png,151.81,1
train_02025.png,273.19,0
train_02026.png,121.99,0
train_02027.png,344.03,0
train_02028.png,137.82,1
train_02029.png,351.65,0
train_02030.png,284.49,0
train_02031.png,73.59,1
train_02032.png,335.75,0
train_02033.png,175.63,0
train_02034.png,302.89,0
train_02035.png,168.5,1
train_02036.png,319.59,0
train_02037.png,333.78,0
train_02038.png,218.69,1
train_02039.png,351.12,0
train_02040.png,348.07,0
train_02041.png,150.67,1
train_02042.png,171.65,1
train_02043.png,300.95,0
train_02044.png,113.48,0
train_02045.png,336.89,1
train_02046.png,289.96,0
train_02047.png,300.99,0
train_02048.png,283.06,0
train_02049.png,316.48,0
train_02050.png,44.31,1
train_02051.png,272.02,1
train_02052.png,26.24,0
train_02053.png,279.41,1
train_02054.png,6.33,1
train_02055.png,183.96,1
train_02056.png,168.55,1
train_02057.png,116.96,1
train_02058.png,304.67,0
train_02059.png,134.01,1
train_02060.png,283.89,0
train_02061.png,358.96,0
train_02062.png,257.06,1
train_02063.png,339.12,0
train_02064.png,227.92,1
train_02065.png,144.87,1
train_02066.png,290.17,1
train_02067.png,174.06,1
train_02068.png,287.92,0
train_02069.png,22.71,1
train_02070.png,341.93,0
train_02071.png,353.53,1
train_02072.png,303.47,1
train_02073.png,23.68,1
train_02074.png,346.72,0
train_02075.png,350.27,1
train_02076.png,124.34,1
train_02077.png,296.44,1
train_02078.png,96.85,1
train_02079.png,254.17,1
train_02080.png,225.38,1
train_02081.png,340.72,0
train_02082.png,273.97,0
train_02083.png,335.01,0
train_02084.png,14.58,1
train_02085.png,204.18,1
train_02086.png,235.63,1
train_02087.png,60.93,1
train_02088.png,358.46,0
train_02089.png,356.54,1
train_02090.png,22.56,0
train_02091.png,342.18,0
train_02092.png,346.9,0
train_02093.png,235.88,1
train_02094.png,281.05,0
train_02095.png,155.97,0
train_02096.png,168.5,1
train_02097.png,28.37,1
train_02098.png,178.44,1
train_02099.png,278.9,1
train_02100.png,316.91,0
train_02101.png,274.31,1
train_02102.png,288.66,0
train_02103.png,120.14,1
train_02104.png,327.75,1
train_02105.png,77.41,1
train_02106.png,229.19,1
train_02107.png,353.16,0
train_02108.png,240.34,1
train_02109.png,299.65,0
train_02110.png,338.22,0
train_02111.png,175.54,1
train_02112.png,173.12,0
train_02113.png,158.41,1
train_02114.png,244.41,1
train_02115.png,57.81,1
train_02116.png,325.12,0
train_02117.png,145.93,1
train_02118.png,143.26,1
train_02119.png,30.43,1
train_02120.png,216.56,1
train_02121.png,342.2,1
train_02122.png,61.1,1
train_02123.png,306.31,0
train_02124.png,67.75,1
train_02125.png,19.63,1
train_02126.png,272.49,0
train_02127.png,244.21,1
train_02128.png,62.2,1
train_02129.png,64.9,1
train_02130.png,305.43,0
train_02131.png,182.16,1
train_02132.png,310.41,1
train_02133.png,273.54,0
train_02134.png,201.51,0
train_02135.png,352.82,0
train_02136.png,288.35,0
train_02137.png,74.17,1
train_02138.png,181.15,1
train_02139.png,298.6,1
train_02140.png,18.21,1
train_02141.png,238.93,1
train_02142.png,268.83,1
train_02143.png,290.58,0
train_02144.png,326.95,1
train_02145.png,350.39,1
train_02146.png,63.97,1
train_02147.png,304.32,1
train_02148.png,287.79,0
train_02149.png,62.46,0
train_02150.png,169.47,1
train_02151.png,312.25,0
train_02152.png,339.54,1
train_02153.png,18.59,1
train_02154.png,191.64,1
train_02155.png,287.79,0
train_02156.png,4.12,1
train_02157.png,313.96,0
train_02158.png,351.28,0
train_02159.png,172.99,1
train_02160.png,190.73,0
train_02161.png,174.7,0
train_02162.png,348.97,1
train_02163.png,315.34,1
train_02164.png,336.39,0
train_02165.png,187.33,1
train_02166.png,355.19,0
train_02167.png,249.63,1
train_02168.png,137.53,1
train_02169.png,64.31,0
train_02170.png,263.43,1
train_02171.png,308.8,0
train_02172.png,120.64,1
train_02173.png,355.1,1
train_02174.png,78.74,0
train_02175.png,257.95,1
train_02176.png,326.11,0
train_02177.png,303.92,0
train_02178.png,302.16,0
train_02179.png,267.15,1
train_02180.png,327.04,0
train_02181.png,351.54,0
train_02182.png,276.84,0
train_02183.png,310.6,0
train_02184.png,43.07,1
train_02185.png,65.18,1
train_02186.png,301.36,0
train_02187.png,261.13,0
train_02188.png,348.77,0
train_02189.png,43.67,1
train_02190.png,276.07,0
train_02191.png,342.19,0
train_02192.png,261.86,1
train_02193.png,327.88,0
train_02194.png,62.41,1
train_02195.png,208.74,0
train_02196.png,195.37,0
train_02197.png,310.13,1
train_02198.png,257.35,1
train_02199.png,225.64,0
train_02200.png,1.92,1
train_02201.png,153.88,1
train_02202.png,278.41,1
train_02203.png,314.48,1
train_02204.png,289.8,0
train_02205.png,27.58,1
train_02206.png,228.77,1
train_02207.png,284.03,0
train_02208.png,304.38,0
train_02209.png,250.75,1
train_02210.png,227.02,1
train_02211.png,39.06,1
train_02212.png,69.89,1
train_02213.png,192.64,1
train_02214.png,322.39,0
train_02215.png,70.44,1
train_02216.png,352.18,0
train_02217.png,116.49,1
train_02218.png,312.65,0
train_02219.png,242.58,1
train_02220.png,213.79,1
train_02221.png,193.11,1
train_02222.png,131.42,1
train_02223.png,311.82,0
train_02224.png,131.41,1
train_02225.png,68.66,1
train_02226.png,226.64,1
train_02227.png,308.83,0
train_02228.png,47.6,1
train_02229.png,329.69,0
train_02230.png,260.21,0
train_02231.png,187.35,1
train_02232.png,350.33,0
train_02233.png,320.48,0
train_02234.png,22.87,0
train_02235.png,41.78,1
train_02236.png,344.8,0
train_02237.png,280.63,0
train_02238.png,318.2,1
train_02239.png,278.0,1
train_02240.png,1.73,1
train_02241.png,309.31,1
train_02242.png,133.72,1
train_02243.png,135.41,1
train_02244.png,337.49,1
train_02245.png,174.33,1
train_02246.png,317.15,0
train_02247.png,262.28,1
train_02248.png,284.76,0
train_02249.png,244.15,1
train_02250.png,169.69,1
train_02251.png,345.87,0
train_02252.png,353.86,0
train_02253.png,319.22,1
train_02254.png,84.79,1
train_02255.png,105.33,1
train_02256.png,317.74,1
train_02257.png,304.6,0
train_02258.png,181.92,1
train_02259.png,260.18,1
train_02260.png,356.58,0
train_02261.png,280.51,1
train_02262.png,315.47,0
train_02263.png,114.15,1
train_02264.png,325.29,1
train_02265.png,334.63,0
train_02266.png,244.46,1
train_02267.png,83.87,1
train_02268.png,313.86,0
train_02269.png,78.38,1
train_02270.png,243.05,1
train_02271.png,46.49,1
train_02272.png,62.47,1
train_02273.png,140.24,1
train_02274.png,277.92,0
train_02275.png,174.72,1
train_02276.png,257.87,1
train_02277.png,20.15,1
train_02278.png,328.49,0
train_02279.png,343.46,0
train_02280.png,71.1,1
train_02281.png,312.37,0
train_02282.png,353.71,0
train_02283.png,118.12,1
train_02284.png,335.43,0
train_02285.png,144.52,1
train_02286.png,311.97,0
train_02287.png,304.94,0
train_02288.png,355.2,0
train_02289.png,104.17,1
train_02290.png,272.63,1
train_02291.png,299.02,0
train_02292.png,64.82,1
train_02293.png,193.71,1
train_02294.png,22.48,1
train_02295.png,11.02,1
train_02296.png,118.93,1
train_02297.png,93.38,1
train_02298.png,294.42,0
train_02299.png,241.32,1
train_02300.png,40.79,0
train_02301.png,282.15,0
train_02302.png,13.6,1
train_02303.png,324.25,0
train_02304.png,307.77,1
train_02305.png,312.48,0
train_02306.png,281.75,0
train_02307.png,135.66,1
train_02308.png,113.13,1
train_02309.png,273.87,0
train_02310.png,144.29,1
train_02311.png,340.93,1
train_02312.png,241.18,1
train_02313.png,40.42,1
train_02314.png,60.98,1
train_02315.png,84.26,1
train_02316.png,355.02,0
train_02317.png,156.33,1
train_02318.png,101.72,0
train_02319.png,121.31,1
train_02320.png,276.63,0
train_02321.png,235.66,1
train_02322.png,315.76,0
train_02323.png,287.28,0
train_02324.png,249.09,0
train_02325.png,221.27,1
train_02326.png,207.16,1
train_02327.png,308.27,1
train_02328.png,357.33,0
train_02329.png,140.41,1
train_02330.png,10.27,1
train_02331.png,190.37,1
train_02332.png,320.92,1
train_02333.png,198.51,1
train_02334.png,19.25,1
train_02335.png,301.3,1
train_02336.png,286.23,0
train_02337.png,314.82,1
train_02338.png,112.83,1
train_02339.png,259.08,1
train_02340.png,313.75,0
train_02341.png,341.67,1
train_02342.png,223.88,1
train_02343.png,36.13,1
train_02344.png,266.41,1
train_02345.png,196.59,1
train_02346.png,251.05,1
train_02347.png,99.27,1
train_02348.png,12.8,1
train_02349.png,182.0,1
train_02350.png,329.46,1
train_02351.png,11.98,1
train_02352.png,133.85,1
train_02353.png,315.0,0
train_02354.png,132.59,1
train_02355.png,22.04,0
train_02356.png,88.85,1
train_02357.png,51.21,0
train_02358.png,129.62,0
train_02359.png,243.84,1
train_02360.png,296.64,0
train_02361.png,191.58,1
train_02362.png,349.79,1
train_02363.png,336.5,0
train_02364.png,199.83,1
train_02365.png,63.18,1
train_02366.png,244.87,1
train_02367.png,130.13,1
train_02368.png,36.32,1
train_02369.png,139.24,1
train_02370.png,353.07,0
train_02371.png,138.22,0
train_02372.png,255.13,1
train_02373.png,288.05,0
train_02374.png,301.41,1
train_02375.png,71.67,0
train_02376.png,147.03,1
train_02377.png,280.88,1
train_02378.png,283.84,0
train_02379.png,291.21,1
train_02380.png,15.45,1
train_02381.png,357.09,1
train_02382.png,347.56,1
train_02383.png,59.62,1
train_02384.png,13.74,1
train_02385.png,334.17,1
train_02386.png,215.15,1
train_02387.png,68.87,1
train_02388.png,82.4,0
train_02389.png,271.77,1
train_02390.png,105.42,1
train_02391.png,311.6,0
train_02392.png,46.22,0
train_02393.png,9.49,1
train_02394.png,201.85,0
train_02395.png,124.12,1
train_02396.png,329.93,1
train_02397.png,162.67,1
train_02398.png,122.02,1
train_02399.png,239.33,0
train_02400.png,341.41,0
train_02401.png,171.05,1
train_02402.png,259.97,1
train_02403.png,271.3,1
train_02404.png,0.75,1
train_02405.png,315.51,0
train_02406.png,301.13,1
train_02407.png,0.45,1
train_02408.png,76.13,1
train_02409.png,47.46,1
train_02410.png,272.69,0
train_02411.png,280.04,1
train_02412.png,285.76,1
train_02413.png,74.84,1
train_02414.png,124.56,1
train_02415.png,214.7,1
train_02416.png,326.17,1
train_02417.png,306.16,1
train_02418.png,276.91,1
train_02419.png,343.84,1
train_02420.png,219.06,1
train_02421.png,143.11,1
train_02422.png,106.81,1
train_02423.png,352.18,1
train_02424.png,303.86,1
train_02425.png,318.68,1
train_02426.png,228.63,0
train_02427.png,101.28,1
train_02428.png,354.38,1
train_02429.png,347.73,1
train_02430.png,79.64,1
train_02431.png,245.79,1
train_02432.png,59.05,1
train_02433.png,261.53,0
train_02434.png,358.09,1
train_02435.png,288.86,0
train_02436.png,312.79,1
train_02437.png,319.37,1
train_02438.png,302.98,0
train_02439.png,199.35,1
train_02440.png,317.81,1
train_02441.png,232.45,1
train_02442.png,13.66,1
train_02443.png,326.51,0
train_02444.png,273.16,0
train_02445.png,309.01,0
train_02446.png,344.38,1
train_02447.png,209.3,1
train_02448.png,302.65,1
train_02449.png,192.0,1
train_02450.png,336.03,0
train_02451.png,318.01,0
train_02452.png,157.95,1
train_02453.png,62.84,1
train_02454.png,139.64,1
train_02455.png,72.05,0
train_02456.png,333.38,0
train_02457.png,334.0,0
train_02458.png,309.65,0
train_02459.png,320.64,0
train_02460.png,274.28,0
train_02461.png,25.65,1
train_02462.png,295.6,1
train_02463.png,13.5,1
train_02464.png,321.83,0
train_02465.png,11.59,1
train_02466.png,317.68,0
train_02467.png,352.39,0
train_02468.png,89.05,1
train_02469.png,222.39,1
train_02470.png,11.46,1
train_02471.png,334.59,0
train_02472.png,248.4,1
train_02473.png,12.35,0
train_02474.png,167.09,1
train_02475.png,109.51,1
train_02476.png,106.49,1
train_02477.png,271.08,0
train_02478.png,199.06,1
train_02479.png,307.64,0
train_02480.png,156.1,1
train_02481.png,113.42,1
train_02482.png,274.25,0
train_02483.png,298.15,0
train_02484.png,336.69,1
train_02485.png,53.97,0
train_02486.png,188.74,1
train_02487.png,198.99,1
train_02488.png,342.17,0
train_02489.png,44.93,1
train_02490.png,184.91,1
train_02491.png,342.22,1
train_02492.png,38.52,1
train_02493.png,307.07,1
train_02494.png,231.71,1
train_02495.png,221.7,1
train_02496.png,317.24,1
train_02497.png,12.88,1
train_02498.png,224.54,1
train_02499.png,20.94,1
train_02500.png,293.7,1
train_02501.png,300.29,0
train_02502.png,105.34,1
train_02503.png,12.03,1
train_02504.png,170.36,1
train_02505.png,278.42,1
train_02506.png,320.26,1
train_02507.png,346.11,0
train_02508.png,59.56,1
train_02509.png,166.2,1
train_02510.png,284.97,1
train_02511.png,169.86,1
train_02512.png,144.98,1
train_02513.png,237.33,1
train_02514.png,343.67,0
train_02515.png,342.52,0
train_02516.png,200.5,1
train_02517.png,231.41,1
train_02518.png,287.53,1
train_02519.png,316.65,0
train_02520.png,269.14,0
train_02521.png,298.22,0
train_02522.png,283.88,1
train_02523.png,39.7,1
train_02524.png,49.31,1
train_02525.png,303.12,0
train_02526.png,248.16,1
train_02527.png,130.16,1
train_02528.png,182.11,1
train_02529.png,109.8,1
train_02530.png,55.43,1
train_02531.png,7.98,1
train_02532.png,332.1,0
train_02533.png,141.46,1
train_02534.png,41.97,0
train_02535.png,327.04,1
train_02536.png,311.17,0
train_02537.png,209.29,0
train_02538.png,330.67,0
train_02539.png,322.11,0
train_02540.png,347.56,0
train_02541.png,25.85,1
train_02542.png,318.3,1
train_02543.png,320.09,0
train_02544.png,294.05,0
train_02545.png,228.33,1
train_02546.png,159.18,0
train_02547.png,272.39,0
train_02548.png,309.42,0
train_02549.png,236.01,1
train_02550.png,307.92,1
train_02551.png,341.67,0
train_02552.png,291.19,0
train_02553.png,139.83,1
train_02554.png,176.25,1
train_02555.png,295.08,0
train_02556.png,109.3,1
train_02557.png,302.92,0
train_02558.png,255.13,1
train_02559.png,167.71,1
train_02560.png,345.58,1
train_02561.png,253.87,1
train_02562.png,316.3,1
train_02563.png,327.9,0
train_02564.png,270.5,0
train_02565.png,335.1,1
train_02566.png,304.15,0
train_02567.png,320.92,1
train_02568.png,320.67,1
train_02569.png,312.24,1
train_02570.png,347.7,0
train_02571.png,344.86,0
train_02572.png,348.16,1
train_02573.png,24.67,1
train_02574.png,31.14,1
train_02575.png,321.98,1
train_02576.png,0.91,1
train_02577.png,210.1,1
train_02578.png,339.63,0
train_02579.png,348.24,0
train_02580.png,30.89,1
train_02581.png,206.39,1
train_02582.png,46.96,1
train_02583.png,329.34,0
train_02584.png,316.31,0
train_02585.png,123.26,1
train_02586.png,315.0,1
train_02587.png,155.62,1
train_02588.png,120.24,1
train_02589.png,247.74,1
train_02590.png,353.55,0
train_02591.png,168.38,1
train_02592.png,234.32,1
train_02593.png,356.24,1
train_02594.png,286.65,0
train_02595.png,155.31,1
train_02596.png,139.52,1
train_02597.png,301.98,0
train_02598.png,14.18,1
train_02599.png,122.51,1
train_02600.png,237.28,1
train_02601.png,300.24,1
train_02602.png,297.15,0
train_02603.png,340.47,0
train_02604.png,201.78,1
train_02605.png,85.3,1
train_02606.png,219.27,1
train_02607.png,2.34,1
train_02608.png,300.58,0
train_02609.png,132.57,1
train_02610.png,162.01,0
train_02611.png,331.39,0
train_02612.png,311.12,0
train_02613.png,81.77,1
train_02614.png,287.84,1
train_02615.png,40.82,1
train_02616.png,277.68,0
train_02617.png,217.83,1
train_02618.png,304.1,0
train_02619.png,303.21,1
train_02620.png,233.19,1
train_02621.png,342.02,0
train_02622.png,277.0,0
train_02623.png,170.9,1
train_02624.png,30.09,1
train_02625.png,321.07,1
train_02626.png,295.22,0
train_02627.png,310.56,1
train_02628.png,68.29,1
train_02629.png,327.4,0
train_02630.png,11.43,0
train_02631.png,331.86,1
train_02632.png,274.9,0
train_02633.png,204.76,1
train_02634.png,349.64,0
train_02635.png,183.55,1
train_02636.png,313.24,0
train_02637.png,4.38,1
train_02638.png,237.74,1
train_02639.png,278.62,0
train_02640.png,292.49,0
train_02641.png,350.42,0
train_02642.png,315.6,0
train_02643.png,67.14,1
train_02644.png,337.6,1
train_02645.png,31.63,0
train_02646.png,313.16,0
train_02647.png,143.1,1
train_02648.png,265.05,1
train_02649.png,335.5,0
train_02650.png,322.31,1
train_02651.png,51.07,1
train_02652.png,224.03,1
train_02653.png,307.66,1
train_02654.png,1.45,1
train_02655.png,158.86,1
train_02656.png,302.79,0
train_02657.png,304.24,0
train_02658.png,154.13,1
train_02659.png,359.19,0
train_02660.png,293.46,0
train_02661.png,337.67,0
train_02662.png,86.04,1
train_02663.png,26.94,1
train_02664.png,232.78,1
train_02665.png,358.35,0
train_02666.png,313.84,0
train_02667.png,352.21,0
train_02668.png,354.45,0
train_02669.png,301.15,1
train_02670.png,106.96,1
train_02671.png,329.33,1
train_02672.png,194.69,1
train_02673.png,344.75,0
train_02674.png,356.14,0
train_02675.png,87.66,1
train_02676.png,196.48,1
train_02677.png,351.14,1
train_02678.png,227.52,1
train_02679.png,287.95,0
train_02680.png,336.35,0
train_02681.png,144.88,1
train_02682.png,32.27,0
train_02683.png,61.6,1
train_02684.png,22.41,1
train_02685.png,66.66,1
train_02686.png,142.97,1
train_02687.png,356.98,0
train_02688.png,334.06,0
train_02689.png,349.03,1
train_02690.png,94.03,1
train_02691.png,275.78,0
train_02692.png,171.34,0
train_02693.png,270.89,0
train_02694.png,278.69,1
train_02695.png,337.3,0
train_02696.png,61.99,1
train_02697.png,332.15,0
train_02698.png,51.16,1
train_02699.png,152.32,1
train_02700.png,257.48,1
train_02701.png,249.75,1
train_02702.png,338.67,1
train_02703.png,261.43,1
train_02704.png,49.1,1
train_02705.png,295.43,0
train_02706.png,18.6,1
train_02707.png,3.95,1
train_02708.png,285.98,0
train_02709.png,205.34,1
train_02710.png,319.59,1
train_02711.png,96.35,1
train_02712.png,263.81,0
train_02713.png,300.24,1
train_02714.png,335.49,0
train_02715.png,102.67,0
train_02716.png,98.39,1
train_02717.png,322.4,0
train_02718.png,324.6,1
train_02719.png,130.17,1
train_02720.png,81.97,1
train_02721.png,303.13,1
train_02722.png,320.44,1
train_02723.png,251.08,0
train_02724.png,326.25,0
train_02725.png,134.76,1
train_02726.png,348.78,1
train_02727.png,325.1,0
train_02728.png,168.85,0
train_02729.png,67.29,1
train_02730.png,157.05,0
train_02731.png,258.94,1
train_02732.png,108.33,0
train_02733.png,85.65,1
train_02734.png,220.94,1
train_02735.png,73.99,1
train_02736.png,149.29,1
train_02737.png,33.44,1
train_02738.png,284.41,0
train_02739.png,260.81,1
train_02740.png,272.33,1
train_02741.png,353.44,1
train_02742.png,314.26,0
train_02743.png,339.45,0
train_02744.png,99.39,1
train_02745.png,73.54,1
train_02746.png,44.86,1
train_02747.png,150.14,1
train_02748.png,256.77,1
train_02749.png,159.33,1
train_02750.png,354.79,0
train_02751.png,326.91,0
train_02752.png,351.78,0
train_02753.png,37.77,1
train_02754.png,96.13,0
train_02755.png,334.19,0
train_02756.png,164.06,1
train_02757.png,93.38,1
train_02758.png,353.66,0
train_02759.png,310.18,0
train_02760.png,353.22,0
train_02761.png,89.54,0
train_02762.png,226.83,1
train_02763.png,40.04,1
train_02764.png,35.81,1
train_02765.png,357.05,0
train_02766.png,214.54,1
train_02767.png,100.0,1
train_02768.png,281.03,0
train_02769.png,335.36,0
train_02770.png,185.24,1
train_02771.png,303.25,1
train_02772.png,142.07,1
train_02773.png,23.63,1
train_02774.png,175.8,1
train_02775.png,312.1,0
train_02776.png,320.81,0
train_02777.png,139.66,1
train_02778.png,327.43,1
train_02779.png,10.97,1
train_02780.png,81.53,1
train_02781.png,32.85,1
train_02782.png,322.92,0
train_02783.png,126.33,0
train_02784.png,67.74,1
train_02785.png,148.27,1
train_02786.png,153.52,1
train_02787.png,349.01,1
train_02788.png,13.21,1
train_02789.png,90.47,1
train_02790.png,338.95,1
train_02791.png,242.0,1
train_02792.png,11.85,1
train_02793.png,53.88,1
train_02794.png,234.38,1
train_02795.png,182.63,1
train_02796.png,22.35,1
train_02797.png,320.04,0
train_02798.png,305.86,0
train_02799.png,152.05,1
train_02800.png,331.85,1
train_02801.png,359.39,1
train_02802.png,184.58,1
train_02803.png,271.96,0
train_02804.png,14.16,0
train_02805.png,342.26,0
train_02806.png,231.85,1
train_02807.png,339.86,0
train_02808.png,274.39,0
train_02809.png,272.06,1
train_02810.png,333.82,1
train_02811.png,65.93,1
train_02812.png,244.31,1
train_02813.png,134.64,1
train_02814.png,23.2,1
train_02815.png,265.33,1
train_02816.png,287.44,0
train_02817.png,318.6,1
train_02818.png,344.73,0
train_02819.png,124.61,1
train_02820.png,25.39,0
train_02821.png,322.52,1
train_02822.png,174.32,1
train_02823.png,311.28,1
train_02824.png,22.76,1
train_02825.png,343.49,0
train_02826.png,266.19,1
train_02827.png,33.93,1
train_02828.png,284.29,1
train_02829.png,73.44,1
train_02830.png,275.77,1
train_02831.png,3.67,1
train_02832.png,334.04,0
train_02833.png,102.21,1
train_02834.png,280.82,1
train_02835.png,156.0,1
train_02836.png,21.02,1
train_02837.png,293.38,0
